StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q.WhichPwdManager,Q.WhichPwdManager_17_TEXT,Q.WhichPwdManager_18_TEXT,Q.Generating.Nay,Q.Generating.Nay_3_TEXT,Q.Generating.Nay.FU,Q.WhyNay,Q.WhyNay_2_TEXT,Q.Duration,Q.learningMore,Q.Consent,Q.Consent_6_TEXT,Q.Consent_11_TEXT,Q.Consent_12_TEXT,2.2_Id,2.2_Name,2.2_Size,2.2_Type,Q83_Id,Q83_Name,Q83_Size,Q83_Type,Q.KnewDash,Q.KnewDash.HowOften,Q.KnewDash.WilUse,Q.Generating.In,Q.Generating.In_3_TEXT,Q.Generating.In.Why,Q.Pwds.Total,Q.Pwds.R,Q.Pwds.W,Q.Pwds.RW.React,Q.Pwds.RW.React.Y,Q.Pwds.RW.React.Y_5_TEXT,Q.Pwds.RW.React.N,Q.Pwds.RW.React.N_3_TEXT,Q.Pwds.C,Q.Pwds.C.React,Q.Pwds.C.React.Y,Q.Pwds.C.React.Y_5_TEXT,Q.Pwds.C.React.N,Q.Pwds.C.React.N_3_TEXT,Q.MPwd.How,Q.MPwd.How_3_TEXT,Q.MPwd.How_7_TEXT,Q.MPwd.Act,Q.MPwd.Act_9_TEXT,Q.MPwd.Act_11_TEXT,Q.MPwd.Act.File,Q.MPwd.Act.Store,Q.Nudge.Recall.Weak,Q.Nudge.Recall.Comp,Q.age,Q.gender,Q.gender_4_TEXT,Q.bug.report,PROLIFIC_PID,SurveyID,UserAgent,Referer,ResponseID,STUDY_ID,SESSION_ID,RandomNumber
2021-03-29 21:35:25,2021-03-29 21:35:46,IP Address,100,21,True,2021-03-29 21:35:47,R_XzvgQ8uH82fsImt,anonymous,EN,1,Bitwarden (Free Edition),,,Allow my password manager to create a random password for me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eaef181dd8b5e5d7d73f1a0,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_XzvgQ8uH82fsImt,60626cfd0a7be0bcab71bdba,6062724a64d4b6d72a8288aa,13914
2021-03-29 21:34:00,2021-03-29 21:35:49,IP Address,100,109,True,2021-03-29 21:35:49,R_1q1VWQWNdGr2ZRU,anonymous,EN,1,The Password Manager Built into Mozilla's Firefox Browser,,,Create a password myself and let my password manager save it,,because i can control the parameters of creation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f19ddfeae28d308a51d7c24,SV_czLEHWBJoZM1foy,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0,,R_1q1VWQWNdGr2ZRU,60626cfd0a7be0bcab71bdba,606271f6f9cbd648e7ccd76d,5548
2021-03-29 21:35:24,2021-03-29 21:35:53,IP Address,100,29,True,2021-03-29 21:35:53,R_rp88nOODKt2H0pX,anonymous,EN,1,I'm not using a password manager,,,,,,"I am concerned that other people may access the computer, tablet, phone, or other device on which my passwords are saved.,I worry that if malicious software compromises my devices my passwords may be compromised.,I don't trust the companies that make the browser I use, or third party password managers, with my passwords.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ea32cbbe8634928b5fb5f28,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36 OPR/73.0.3856.421",,R_rp88nOODKt2H0pX,60626cfd0a7be0bcab71bdba,606272484d9df2fc10853435,11401
2021-03-29 21:32:55,2021-03-29 21:35:54,IP Address,100,178,True,2021-03-29 21:35:54,R_300r9zn2AqiepLC,anonymous,EN,1,The Password Manager Built into Google's Chrome Browser (Google Password Manager),,,Create a password myself and let my password manager save it,,Are easier to remember in case i have to.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ed208cd5a1d1d1725d88573,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_300r9zn2AqiepLC,60626cfd0a7be0bcab71bdba,6062717306ec038316f818b6,4430
2021-03-29 21:33:38,2021-03-29 21:35:55,IP Address,100,137,True,2021-03-29 21:35:56,R_2z6G6QA8hrruiqf,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,The Password Manager Built into Google's Chrome Browser (Google Password Manager),,,Create a password myself and let my password manager save it,,I would like to create it by myself because I want to remember my password even if it's saved in password manager.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f63d768edfa5b141400083a,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_2z6G6QA8hrruiqf,60626cfd0a7be0bcab71bdba,606271ded55721b5ff7c874d,5597
2021-03-29 21:35:10,2021-03-29 21:35:55,IP Address,100,44,True,2021-03-29 21:35:56,R_6tZoHcgK78uEifD,anonymous,EN,1,The Password Manager Built into Mozilla's Firefox Browser,,,Create a password myself and let my password manager save it,,"I like to know my passwords, despite my browser saving them. In cases where I am accessing the account elsewhere.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5de16fd00e58661bb3519db8,SV_czLEHWBJoZM1foy,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0,,R_6tZoHcgK78uEifD,60626cfd0a7be0bcab71bdba,6062723d290b58dd1b612ad1,11895
2021-03-29 21:35:24,2021-03-29 21:35:58,IP Address,100,34,True,2021-03-29 21:35:58,R_20TcKLa7fmgSsiz,anonymous,EN,1,I'm not using a password manager,,,,,,I worry that if malicious software compromises my devices my passwords may be compromised.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5e940246c58b74eb0eeaac,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_20TcKLa7fmgSsiz,60626cfd0a7be0bcab71bdba,606272496a940c15fe5f777f,13183
2021-03-29 21:34:58,2021-03-29 21:35:58,IP Address,100,60,True,2021-03-29 21:35:58,R_1jBWzZs1ky0POGY,anonymous,EN,1,Norton Password Manager,,,,,,,,Between 2 to 3 years,"Yes, I'll spend one more minute for a USD $0.25 bonus.","I am qualified and would like to participate, but I don't have time right now. Please contact me later.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6008674b29547d46d0843c5f,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_1jBWzZs1ky0POGY,60626cfd0a7be0bcab71bdba,6062722cb758713d346f4178,11478
2021-03-29 21:34:38,2021-03-29 21:36:02,IP Address,100,84,True,2021-03-29 21:36:03,R_2OOPRNE1CWjoOPa,anonymous,EN,1,I'm not using a password manager,,,,,,"I am concerned that other people may access the computer, tablet, phone, or other device on which my passwords are saved.,I worry that if malicious software compromises my devices my passwords may be compromised.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e84ab6c1c387d0424a1b662,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_2OOPRNE1CWjoOPa,60626cfd0a7be0bcab71bdba,6062721b1b2871cc3b4fb581,8360
2021-03-29 21:35:16,2021-03-29 21:36:03,IP Address,100,47,True,2021-03-29 21:36:04,R_1qURpXL3PL8x7bG,anonymous,EN,1,The Password Manager Built into Mozilla's Firefox Browser,,,Allow my password manager to create a random password for me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ed0b2cfcdc428000987621e,SV_czLEHWBJoZM1foy,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0,,R_1qURpXL3PL8x7bG,60626cfd0a7be0bcab71bdba,60627242299504dba3303c3b,9742
2021-03-29 21:35:11,2021-03-29 21:36:07,IP Address,100,55,True,2021-03-29 21:36:07,R_2fkbbC3OQnUJrWo,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,"The Password Manager Built into Apple's Safari Browser, MacOS, and iOS (Apple's Keychain)",,,Create a password myself and let my password manager save it,,I have my pattern to remember,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6038607b7a63f523511153ae,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1 Mobile/15E148 Safari/604.1",,R_2fkbbC3OQnUJrWo,60626cfd0a7be0bcab71bdba,606272332cb34af0a1238dd2,8876
2021-03-29 21:35:49,2021-03-29 21:36:11,IP Address,100,21,True,2021-03-29 21:36:11,R_2qdWLhX4QYpIG2J,anonymous,EN,1,The Password Manager Built into Google's Chrome Browser (Google Password Manager),,,Allow my password manager to create a random password for me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c25a73d70d93a000120a249,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_2qdWLhX4QYpIG2J,60626cfd0a7be0bcab71bdba,60627263672b5fbef1f6863e,11311
2021-03-29 21:35:26,2021-03-29 21:36:12,IP Address,100,45,True,2021-03-29 21:36:12,R_1er8RnRa66xtgOV,anonymous,EN,0.8000000000000000444089209850062616169452667236328125,Another Browser's Built-In Password Manager (please type the name below),I use both apple and google chrome's built in password manager,,Allow my password manager to create a random password for me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ed5ab2389c9b81386b12a54,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_1er8RnRa66xtgOV,60626cfd0a7be0bcab71bdba,6062724adc07d8cc3b31532e,3224
2021-03-29 21:35:14,2021-03-29 21:36:12,IP Address,100,58,True,2021-03-29 21:36:12,R_3frCrTmCsJRt3Ei,anonymous,EN,1,The Password Manager Built into Google's Chrome Browser (Google Password Manager),,,Allow my password manager to create a random password for me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f91f7a75ff97e0fa79baf29,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_3frCrTmCsJRt3Ei,60626cfd0a7be0bcab71bdba,6062723f6a64100297a0e9be,8824
2021-03-29 21:35:08,2021-03-29 21:36:13,IP Address,100,64,True,2021-03-29 21:36:13,R_2YhJXsW1BVJ6e8t,anonymous,EN,1,Another Browser's Built-In Password Manager (please type the name below),opera,,Create a password myself and let my password manager save it,,if i'm not using my device to log somewhere i don't need to take my device and type password from it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fd4c05c5fb45325b36a293d,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36 OPR/73.0.3856.421",,R_2YhJXsW1BVJ6e8t,60626cfd0a7be0bcab71bdba,6062723b1b2871cc3b4fb582,10021
2021-03-29 21:34:52,2021-03-29 21:36:16,IP Address,100,83,True,2021-03-29 21:36:16,R_10B4BYCtge9j6H1,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,The Password Manager Built into Google's Chrome Browser (Google Password Manager),,,Create a password myself and let my password manager save it,,"If I need to access the account from a device that is different from usual, I will never remember the Google-generated password, so I prefer to make my own passwords.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fcc53b1eb76d7a816c3e800,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_10B4BYCtge9j6H1,60626cfd0a7be0bcab71bdba,60627226eb30048f44e56961,2164
2021-03-29 21:35:23,2021-03-29 21:36:16,IP Address,100,52,True,2021-03-29 21:36:17,R_1DT1b0tsg2zFFJq,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,I'm not using a password manager,,,,,,I didn't know I could save my passwords in my browser or with a password manager.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f637c9cb2555305ff8288f5,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_1DT1b0tsg2zFFJq,60626cfd0a7be0bcab71bdba,60627243c3879c6ef1c1be42,10359
2021-03-29 21:35:26,2021-03-29 21:36:17,IP Address,100,50,True,2021-03-29 21:36:17,R_2CqQZNTA0sfUx8v,anonymous,EN,0.8000000000000000444089209850062616169452667236328125,LastPass,,,,,,,,Between 3 to 4 years,"Yes, I'll spend one more minute for a USD $0.25 bonus.",I do not qualify because I cannot use my password manager's desktop or web interface.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5aee8da6223b450001883668,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.105 Safari/537.36",,R_2CqQZNTA0sfUx8v,60626cfd0a7be0bcab71bdba,6062724a030dd44038ae7d6a,2732
2021-03-29 21:31:45,2021-03-29 21:36:26,IP Address,100,281,True,2021-03-29 21:36:26,R_1KjxdTYyT5FVKXM,anonymous,EN,1,I'm not using a password manager,,,,,,I didn't know I could save my passwords in my browser or with a password manager.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc458cbbe3c0f32514b1bf4,SV_czLEHWBJoZM1foy,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0,,R_1KjxdTYyT5FVKXM,60626cfd0a7be0bcab71bdba,6062716f9ddc7dc151769938,12058
2021-03-29 21:35:44,2021-03-29 21:36:27,IP Address,100,42,True,2021-03-29 21:36:27,R_PFKBxULXXV3QUg1,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,The Password Manager Built into Google's Chrome Browser (Google Password Manager),,,Create a password myself and let my password manager save it,,it's easier to remember,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ba269db7b196f0001968655,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_PFKBxULXXV3QUg1,60626cfd0a7be0bcab71bdba,60627259324dd4a1d6e60749,8828
2021-03-29 21:35:55,2021-03-29 21:36:30,IP Address,100,34,True,2021-03-29 21:36:30,R_1FqvX9F7qXuUG3h,anonymous,EN,1,The Password Manager Built into Google's Chrome Browser (Google Password Manager),,,Create a password myself and let my password manager save it,,So i can remember it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6040f1270d40da0357128b6b,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_1FqvX9F7qXuUG3h,60626cfd0a7be0bcab71bdba,60627268a8fedcc7bef2b5d0,1075
2021-03-29 21:35:39,2021-03-29 21:36:30,IP Address,100,51,True,2021-03-29 21:36:30,R_V4tnAeV6U8NAv8l,anonymous,EN,1,I'm not using a password manager,,,,,,"I don't trust the companies that make the browser I use, or third party password managers, with my passwords.,I don't see any benefit in having my passwords saved and automatically entered.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ec5a55832a7515e8324a8a8,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_V4tnAeV6U8NAv8l,60626cfd0a7be0bcab71bdba,6062724f8df0837bf84dca1d,12912
2021-03-29 21:35:19,2021-03-29 21:36:31,IP Address,100,72,True,2021-03-29 21:36:31,R_31TqOXXq6A5jvE5,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,Other Password Manager (please type the name below),,SamsungPass,Create a password myself and let my password manager save it,,"Because I have to like to have a password I remember in my head and not just in a program. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c3d7b25c21f060001c40ba6,SV_czLEHWBJoZM1foy,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,R_31TqOXXq6A5jvE5,60626cfd0a7be0bcab71bdba,606272424cc55d526e664cfc,8269
2021-03-29 21:35:45,2021-03-29 21:36:28,IP Address,100,42,True,2021-03-29 21:36:32,R_1JKDaKTYGlQ8lZo,anonymous,EN,1,The Password Manager Built into Google's Chrome Browser (Google Password Manager),,,Create a password myself and let my password manager save it,,Yes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f85a31f9062ea02b144d781,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_1JKDaKTYGlQ8lZo,60626cfd0a7be0bcab71bdba,6062725f9fe5fedc8a93a8f6,10919
2021-03-29 21:35:57,2021-03-29 21:36:34,IP Address,100,37,True,2021-03-29 21:36:35,R_3Ol8W0gwVduU1vm,anonymous,EN,1,I'm not using a password manager,,,,,,"I am concerned that other people may access the computer, tablet, phone, or other device on which my passwords are saved.,I worry that if malicious software compromises my devices my passwords may be compromised.,I don't trust the companies that make the browser I use, or third party password managers, with my passwords.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f0e2f5e6b1935146b91e448,SV_czLEHWBJoZM1foy,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0,,R_3Ol8W0gwVduU1vm,60626cfd0a7be0bcab71bdba,60627267be8b8e3c468446ae,1942
2021-03-29 21:33:48,2021-03-29 21:36:42,IP Address,100,173,True,2021-03-29 21:36:42,R_1C9fqhysN1Pskxa,anonymous,EN,1,The Password Manager Built into Google's Chrome Browser (Google Password Manager),,,Create a password myself and let my password manager save it,,"Because it is more secure and I can learn the password faster, if I create it myself.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f6936a785575a12b74aa955,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_1C9fqhysN1Pskxa,60626cfd0a7be0bcab71bdba,606271e8a638e6f2171cf6d1,10327
2021-03-29 21:36:24,2021-03-29 21:36:45,IP Address,100,21,True,2021-03-29 21:36:45,R_3PXqNwChO7orjbX,anonymous,EN,1,The Password Manager Built into Google's Chrome Browser (Google Password Manager),,,Allow my password manager to create a random password for me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d46c22c4574f300013a6f6c,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_3PXqNwChO7orjbX,60626cfd0a7be0bcab71bdba,60627284b0dfe30a82328383,4745
2021-03-29 21:36:10,2021-03-29 21:36:46,IP Address,100,35,True,2021-03-29 21:36:46,R_blvzhPeVZbgL2PD,anonymous,EN,1,The Password Manager Built into Google's Chrome Browser (Google Password Manager),,,Create a password myself and let my password manager save it,,so i can remember it better,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bb439c5234a950001ecf12c,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.192 Safari/537.36",,R_blvzhPeVZbgL2PD,60626cfd0a7be0bcab71bdba,60627273ef6a6f232408fb39,6844
2021-03-29 21:35:49,2021-03-29 21:36:49,IP Address,100,60,True,2021-03-29 21:36:50,R_3EveKwqZXifZ9r9,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,The Password Manager Built into Mozilla's Firefox Browser,,,Create a password myself and let my password manager save it,,so i can remember the password myself,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d08de125f6f010001d203bb,SV_czLEHWBJoZM1foy,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0,,R_3EveKwqZXifZ9r9,60626cfd0a7be0bcab71bdba,606272648c95398a70b9d574,8823
2021-03-29 21:36:17,2021-03-29 21:36:52,IP Address,100,35,True,2021-03-29 21:36:52,R_1qgmo0MqHE69YPG,anonymous,EN,1,I'm not using a password manager,,,,,,I don't see any benefit in having my passwords saved and automatically entered.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ecba475289654012fb25405,SV_czLEHWBJoZM1foy,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0,,R_1qgmo0MqHE69YPG,60626cfd0a7be0bcab71bdba,6062727c3727dacba86d2ad3,4768
2021-03-29 21:34:43,2021-03-29 21:36:53,IP Address,100,130,True,2021-03-29 21:36:53,R_31T3LDEHUg4epTR,anonymous,EN,1,I'm not using a password manager,,,,,,"I don't trust the companies that make the browser I use, or third party password managers, with my passwords.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ebd20296bd04605337e7dd0,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.192 Safari/537.36 OPR/74.0.3911.218",,R_31T3LDEHUg4epTR,60626cfd0a7be0bcab71bdba,6062722006ec038316f818b8,3268
2021-03-29 21:35:57,2021-03-29 21:36:56,IP Address,100,58,True,2021-03-29 21:36:56,R_3fjWDUtAMEqGpjm,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,I'm not using a password manager,,,,,,"I am concerned that other people may access the computer, tablet, phone, or other device on which my passwords are saved.,I worry that if malicious software compromises my devices my passwords may be compromised.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f9c1dd61f1439cd0ec922,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1",,R_3fjWDUtAMEqGpjm,60626cfd0a7be0bcab71bdba,6062726629a30b6e5f4ca4ae,363
2021-03-29 21:36:22,2021-03-29 21:36:58,IP Address,100,36,True,2021-03-29 21:36:58,R_3PRlw8XEhT7uafl,anonymous,EN,0.8000000000000000444089209850062616169452667236328125,Other Password Manager (please type the name below),,NordPass,Allow my password manager to create a random password for me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eaf3e142627076426921b1b,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.105 Safari/537.36",,R_3PRlw8XEhT7uafl,60626cfd0a7be0bcab71bdba,60627284f9cbd648e7ccd775,14560
2021-03-29 21:36:14,2021-03-29 21:37:01,IP Address,100,47,True,2021-03-29 21:37:01,R_1M5JN9z8me9isLB,anonymous,EN,1,The Password Manager Built into Google's Chrome Browser (Google Password Manager),,,Create a password myself and let my password manager save it,,cause i can remember it too,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f4fce11364a040ed268e1f5,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_1M5JN9z8me9isLB,60626cfd0a7be0bcab71bdba,6062727d9a195b746684d405,1090
2021-03-29 21:35:58,2021-03-29 21:37:05,IP Address,100,66,True,2021-03-29 21:37:05,R_tQXqRJBBRpjhjk5,anonymous,EN,1,I'm not using a password manager,,,,,,I don't see any benefit in having my passwords saved and automatically entered.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eeb45890e955228f86fb0ea,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_tQXqRJBBRpjhjk5,60626cfd0a7be0bcab71bdba,6062726950725bcd8ddb8970,10430
2021-03-29 21:36:04,2021-03-29 21:37:10,IP Address,100,65,True,2021-03-29 21:37:10,R_2uNFTP7kyBoxqg6,anonymous,EN,0.8000000000000000444089209850062616169452667236328125,I'm not using a password manager,,,,,,"I am concerned that other people may access the computer, tablet, phone, or other device on which my passwords are saved.,I worry that if malicious software compromises my devices my passwords may be compromised.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cb6bdcd029f810001b23cfe,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_2uNFTP7kyBoxqg6,60626cfd0a7be0bcab71bdba,60627268ad758af791e1cfb4,11180
2021-03-29 21:35:37,2021-03-29 21:37:12,IP Address,100,94,True,2021-03-29 21:37:12,R_2qehfBJiTzIZEtr,anonymous,EN,1,I'm not using a password manager,,,,,,"I am concerned that other people may access the computer, tablet, phone, or other device on which my passwords are saved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600e3038c619716c21784ae5,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Linux; Android 4.4.2; SM-T230) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36",,R_2qehfBJiTzIZEtr,60626cfd0a7be0bcab71bdba,606272523727dacba86d2ad1,8767
