StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q.WhichPwdManager,Q.WhichPwdManager_17_TEXT,Q.WhichPwdManager_18_TEXT,Q.WhyNoPWManager,Q.WhyNoPWManager_2_TEXT,Q.Excluded.Gen,Q.Excluded.Gen_3_TEXT,Q.Duration,Q.LearnMore,QConsent,QConsent_6_TEXT,QConsent_11_TEXT,QConsent_12_TEXT,2.2_Id,2.2_Name,2.2_Size,2.2_Type,Q83_Id,Q83_Name,Q83_Size,Q83_Type,2.3,3.1.1,3.1.2,Q.Generating,Q.Generating_3_TEXT,3.3,4.1,4.2,4.3,4.3.1,4.3.2,4.3.2_5_TEXT,4.3.3,4.3.3_3_TEXT,4.4,4.4.1,4.4.2,4.4.2_5_TEXT,4.4.3,4.4.3_3_TEXT,Q44,Q44_3_TEXT,Q44_7_TEXT,Q45,Q45_9_TEXT,Q45_11_TEXT,Q46,Q47,Q-Nudge-Recall-Weak,Q-Nudge-Recall-Comp,5.2,5.3,5.3_4_TEXT,Q-bug-reports,PROLIFIC_PID,SurveyID,UserAgent,Referer,ResponseID,STUDY_ID,SESSION_ID,RandomNumber
3/15/2021 11:31,3/15/2021 11:32,IP Address,100,22,True,3/15/2021 11:32,R_2XhrIuCHTBxXkWo,anonymous,EN,0.9,The Password Manager Built into Google's Chrome Browser (Google Password Manager),,,,,Create a password myself and let my password manager save it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f900c48e6dadf0401d0c6e2,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",,R_2XhrIuCHTBxXkWo,604f91775ce522555faac657,604fa818b5bd92cad9aa915f,3185
3/15/2021 11:31,3/15/2021 11:32,IP Address,100,38,True,3/15/2021 11:32,R_31zqme8DgYmRwNc,anonymous,EN,1,I'm not using a password manager,,,I worry that if malicious software compromises my devices my passwords may be compromised.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e677f1ad40a4901785aae24,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",,R_31zqme8DgYmRwNc,604f91775ce522555faac657,604fa80be600c7e9b5a420f0,7796
3/15/2021 11:31,3/15/2021 11:32,IP Address,100,53,True,3/15/2021 11:32,R_3dLclRnhq7D2U2B,anonymous,EN,0.9,The Password Manager Built into Google's Chrome Browser (Google Password Manager),,,,,Create a password myself and let my password manager save it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f0be924a5e01550312023a6,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",,R_3dLclRnhq7D2U2B,604f91775ce522555faac657,604fa7f7818d977601300558,14398
3/15/2021 11:31,3/15/2021 11:32,IP Address,100,52,True,3/15/2021 11:32,R_DMpoe4m03WdW7bH,anonymous,EN,1,The Password Manager Built into Google's Chrome Browser (Google Password Manager),,,,,,,Between 2 to 3 years,No thanks. I'm done.,I decline to participate and decline to provide a reason.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa416f085bac501aab74782,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",,R_DMpoe4m03WdW7bH,604f91775ce522555faac657,604fa80028a255e6a806e6b6,691
3/15/2021 11:31,3/15/2021 11:32,IP Address,100,55,True,3/15/2021 11:32,R_1ES2mkZ4qxDunG9,anonymous,EN,1,The Password Manager Built into Google's Chrome Browser (Google Password Manager),,,,,Create a password myself and let my password manager save it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604283f1b0d3a516b9550716,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",,R_1ES2mkZ4qxDunG9,604f91775ce522555faac657,604fa7fb675ab5d85d82adba,3503
3/15/2021 11:31,3/15/2021 11:32,IP Address,100,34,True,3/15/2021 11:32,R_3PS1jXYHjJ4jd4h,anonymous,EN,1,I'm not using a password manager,,,"I am concerned that other people may access the computer, tablet, phone, or other device on which my passwords are saved.,I worry that if malicious software compromises my devices my passwords may be compromised.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601aa5ad4bb8ca3105c57b47,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",,R_3PS1jXYHjJ4jd4h,604f91775ce522555faac657,604fa81c090e052aa49ea97c,6946
3/15/2021 11:31,3/15/2021 11:32,IP Address,100,55,True,3/15/2021 11:32,R_1FJShgK2JfgHGNx,anonymous,EN,1,Bitwarden (Free Edition),,,,,Create a password myself and let my password manager save it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fb24d262a3a69633d54fd7a,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",,R_1FJShgK2JfgHGNx,604f91775ce522555faac657,604fa806570ae8c05e33e600,9689
3/15/2021 11:31,3/15/2021 11:32,IP Address,100,44,True,3/15/2021 11:32,R_3g7NCgQq9mqUsUh,anonymous,EN,1,I'm not using a password manager,,,"I am concerned that other people may access the computer, tablet, phone, or other device on which my passwords are saved.,I worry that if malicious software compromises my devices my passwords may be compromised.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d93a24dcf721400155ed43e,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",,R_3g7NCgQq9mqUsUh,604f91775ce522555faac657,604fa81265ca730f9d15087b,2531
3/15/2021 11:31,3/15/2021 11:32,IP Address,100,57,True,3/15/2021 11:32,R_XLXH676ttVNPzIB,anonymous,EN,1,1Password,,,,,,,Less than 2 months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6010a726a6ed9142ed86a36f,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",,R_XLXH676ttVNPzIB,604f91775ce522555faac657,604fa804625ba6bdac3aa814,3384
3/15/2021 11:31,3/15/2021 11:32,IP Address,100,93,True,3/15/2021 11:32,R_3MnwMwyJJYat8Dk,anonymous,EN,1,The Password Manager Built into Google's Chrome Browser (Google Password Manager),,,,,Create a password myself and let my password manager save it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fca632e2c738463cdd11d2e,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",,R_3MnwMwyJJYat8Dk,604f91775ce522555faac657,604fa7dd7f9ee84ed558779e,7941
3/15/2021 11:32,3/15/2021 11:32,IP Address,100,27,True,3/15/2021 11:32,R_9BsfrMdYE4JFhxD,anonymous,EN,1,The Password Manager Built into Mozilla's Firefox Browser,,,,,Create a password myself and let my password manager save it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ced924012495000161574a0,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36 Edg/89.0.774.50",,R_9BsfrMdYE4JFhxD,604f91775ce522555faac657,604fa827df71695a87f4616d,1360
3/15/2021 11:31,3/15/2021 11:32,IP Address,100,43,True,3/15/2021 11:32,R_1mVOZLDEUiPtgPl,anonymous,EN,1,The Password Manager Built into Google's Chrome Browser (Google Password Manager),,,,,Create a password myself and let my password manager save it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6005a4add0a588513c125634,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Linux; Android 11; M2007J3SG) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.86 Mobile Safari/537.36",,R_1mVOZLDEUiPtgPl,604f91775ce522555faac657,604fa80bfc7513a425d16edf,10779
3/15/2021 11:31,3/15/2021 11:32,IP Address,100,64,True,3/15/2021 11:32,R_1QlpFaOQflyJdxo,anonymous,EN,0.8,Keeper Password Manager,,,,,,,Between 2 months to 1 year,"Yes, I'll spend one more minute for a USD $0.25 bonus.",I decline to participate and decline to provide a reason.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c3eadd8ef1d0d0001b2a940,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.86 Safari/537.36",,R_1QlpFaOQflyJdxo,604f91775ce522555faac657,604fa8018916ab17c898e9ae,2883
3/15/2021 11:31,3/15/2021 11:32,IP Address,100,58,True,3/15/2021 11:32,R_3qUtgC8PGDpBrbx,anonymous,EN,1,LastPass,,,,,,,Between 2 months to 1 year,"Yes, I'll spend one more minute for a USD $0.25 bonus.",I decline to participate and decline to provide a reason.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2be37b1e52920009dadba6,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.182 Safari/537.36 OPR/74.0.3911.203",,R_3qUtgC8PGDpBrbx,604f91775ce522555faac657,604fa80f65aaf15ccb6cf841,6593
3/15/2021 11:31,3/15/2021 11:32,IP Address,100,61,True,3/15/2021 11:32,R_30pXEb15w6AwKQk,anonymous,EN,1,"The Password Manager Built into Apple's Safari Browser, MacOS, and iOS (Apple's Keychain)",,,,,Create a password myself and let my password manager save it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60162eaf2c5733783e140f45,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",,R_30pXEb15w6AwKQk,604f91775ce522555faac657,604fa8094848e94f477733d9,7054
3/15/2021 11:31,3/15/2021 11:32,IP Address,100,57,True,3/15/2021 11:32,R_2aRVCBC3Wpfq8je,anonymous,EN,1,I'm not using a password manager,,,I didn't know I could save my passwords in my browser or with a password manager.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c0682910ac58a00011568a5,SV_42ZfIwSyVvAnQSW,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,R_2aRVCBC3Wpfq8je,604f91775ce522555faac657,604fa81bc2140bb4b1aa9fbe,2195
3/15/2021 11:31,3/15/2021 11:32,IP Address,100,59,True,3/15/2021 11:32,R_3nx6lI1Do7aX1i8,anonymous,EN,1,I'm not using a password manager,,,"I am concerned that other people may access the computer, tablet, phone, or other device on which my passwords are saved.,I worry that if malicious software compromises my devices my passwords may be compromised.,I don't see any benefit in having my passwords saved and automatically entered.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f26cf3dcb907d03e50a6f95,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36 OPR/73.0.3856.408",,R_3nx6lI1Do7aX1i8,604f91775ce522555faac657,604fa8190dd9edc2882f06fa,1851
3/15/2021 11:32,3/15/2021 11:32,IP Address,100,28,True,3/15/2021 11:32,R_1MNaFMv89IpM7Ia,anonymous,EN,0.9,The Password Manager Built into Google's Chrome Browser (Google Password Manager),,,,,Create a password myself and let my password manager save it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f6e339609d52d33acbe16c7,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.86 Safari/537.36",,R_1MNaFMv89IpM7Ia,604f91775ce522555faac657,604fa8378d95424b8f15c9b8,12241
3/15/2021 11:32,3/15/2021 11:32,IP Address,100,46,True,3/15/2021 11:33,R_3MA693hNbWZoyRU,anonymous,EN,1,Another Browser's Built-In Password Manager (please type the name below),Opera,,,,Create a password myself and let my password manager save it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c02d8f6b0175a0001291d7c,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36 OPR/73.0.3856.415",,R_3MA693hNbWZoyRU,604f91775ce522555faac657,604fa828aebe5b26b46d7016,14042
3/15/2021 11:31,3/15/2021 11:33,IP Address,100,68,True,3/15/2021 11:33,R_2b3OHvvc3RIvwCQ,anonymous,EN,1,I'm not using a password manager,,,"I worry that if malicious software compromises my devices my passwords may be compromised.,I didn't know I could save my passwords in my browser or with a password manager.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e74d896cd742b028fffbb32,SV_42ZfIwSyVvAnQSW,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,R_2b3OHvvc3RIvwCQ,604f91775ce522555faac657,604fa7fe8916ab17c898e9ad,2995
3/15/2021 11:31,3/15/2021 11:32,IP Address,100,70,True,3/15/2021 11:33,R_2c5i27I2PRhqVw6,anonymous,EN,1,I'm not using a password manager,,,"I am concerned that other people may access the computer, tablet, phone, or other device on which my passwords are saved.,Other (please explain)",I tried a few but I was worried someone could get a hold of my account and then would just have all my passwords.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa32d04334b924d042d6865,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36 Edg/89.0.774.50",,R_2c5i27I2PRhqVw6,604f91775ce522555faac657,604fa80dcb54cf531b22ae1e,13929
3/15/2021 11:30,3/15/2021 11:33,IP Address,100,165,True,3/15/2021 11:33,R_2EB0lKEXh1RQYgb,anonymous,EN,1,LastPass,,,,,,,Between 1 to 2 years,"Yes, I'll spend one more minute for a USD $0.25 bonus.",I am not comfortable uploading the screenshot of aggregate statistics or answering questions about my password manager.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e280fdbe37cd9a303f44577,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.186 Safari/537.36",,R_2EB0lKEXh1RQYgb,604f91775ce522555faac657,604fa7aff71c9571d1ee1ef8,8835
3/15/2021 11:32,3/15/2021 11:33,IP Address,100,30,True,3/15/2021 11:33,R_3enbjuZY3ubREJ0,anonymous,EN,1,The Password Manager Built into Mozilla's Firefox Browser,,,,,Create a password myself and let my password manager save it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ea30736c44e2124eb33f30e,SV_42ZfIwSyVvAnQSW,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,R_3enbjuZY3ubREJ0,604f91775ce522555faac657,604fa8400b0525f7f7e284dd,131
3/15/2021 11:31,3/15/2021 11:33,IP Address,100,87,True,3/15/2021 11:33,R_1LIMFUsa013xyNf,anonymous,EN,1,Norton Password Manager,,,,,,,Between 2 months to 1 year,"Yes, I'll spend one more minute for a USD $0.25 bonus.",I am not comfortable uploading the screenshot of aggregate statistics or answering questions about my password manager.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603d120a28bb60b9a912484e,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",,R_1LIMFUsa013xyNf,604f91775ce522555faac657,604fa8098ec25dff85ecdf2f,5772
3/15/2021 11:32,3/15/2021 11:33,IP Address,100,22,True,3/15/2021 11:33,R_2pPlDToT5p2CBUA,anonymous,EN,1,I'm not using a password manager,,,I worry that if malicious software compromises my devices my passwords may be compromised.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6030ff7e0a651c42f4a0d700,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",,R_2pPlDToT5p2CBUA,604f91775ce522555faac657,604fa84e3de5cb2d520c127a,10687
3/15/2021 11:32,3/15/2021 11:33,IP Address,100,71,True,3/15/2021 11:33,R_3ER92g123b4TZjE,anonymous,EN,0.8,I'm not using a password manager,,,I didn't know I could save my passwords in my browser or with a password manager.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60219e0be0dc221c8321bc74,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",,R_3ER92g123b4TZjE,604f91775ce522555faac657,604fa81de600c7e9b5a420f1,3991
3/15/2021 11:32,3/15/2021 11:33,IP Address,100,24,True,3/15/2021 11:33,R_31XhDRfXy2CWln5,anonymous,EN,1,1Password,,,,,,,Less than 2 months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f636eaa377a550325bf70a5,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",,R_31XhDRfXy2CWln5,604f91775ce522555faac657,604fa84f37ceb54ca33b838a,13234
3/15/2021 11:30,3/15/2021 11:33,IP Address,100,161,True,3/15/2021 11:33,R_uzeV3h417tYYiQh,anonymous,EN,1,1Password,,,,,,,Less than 2 months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600c35792c6f33335d535254,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",,R_uzeV3h417tYYiQh,604f91775ce522555faac657,604fa7c97f9ee84ed5587799,5641
3/15/2021 11:32,3/15/2021 11:33,IP Address,100,48,True,3/15/2021 11:33,R_08IQPOyMbFIH09X,anonymous,EN,1,I'm not using a password manager,,,I didn't know I could save my passwords in my browser or with a password manager.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f4f9140758a9c05039eb874,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",,R_08IQPOyMbFIH09X,604f91775ce522555faac657,604fa8410ca42f77a3d67b45,13496
3/15/2021 11:32,3/15/2021 11:33,IP Address,100,30,True,3/15/2021 11:33,R_xhHlD9jAnhPTqAV,anonymous,EN,1,The Password Manager Built into Google's Chrome Browser (Google Password Manager),,,,,Create a password myself and let my password manager save it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fb3a8e0bb651604a052d591,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",,R_xhHlD9jAnhPTqAV,604f91775ce522555faac657,604fa8556f3052d2c2be8c52,12129
3/15/2021 11:32,3/15/2021 11:33,IP Address,100,79,True,3/15/2021 11:33,R_2zVd0ZbaZWLvmkb,anonymous,EN,0.9,The Password Manager Built into Google's Chrome Browser (Google Password Manager),,,,,Create a password myself and let my password manager save it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ec43aa746bca211b1c11016,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.86 Safari/537.36",,R_2zVd0ZbaZWLvmkb,604f91775ce522555faac657,604fa828c953da9420cc9a07,5642
3/15/2021 11:32,3/15/2021 11:33,IP Address,100,31,True,3/15/2021 11:33,R_1GNDED3LIAYsayF,anonymous,EN,0.9,I'm not using a password manager,,,I don't see any benefit in having my passwords saved and automatically entered.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f76fcf873260e1bbd118245,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36 OPR/73.0.3856.400",,R_1GNDED3LIAYsayF,604f91775ce522555faac657,604fa8592ac6b5b602eb9f99,9022
3/15/2021 11:33,3/15/2021 11:33,IP Address,100,31,True,3/15/2021 11:33,R_VOO3m02vPdTSJup,anonymous,EN,1,I'm not using a password manager,,,I didn't know I could save my passwords in my browser or with a password manager.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eff42c4bfbd094a717bd4f8,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",,R_VOO3m02vPdTSJup,604f91775ce522555faac657,604fa85a25ac437552a5f8f4,3748
3/15/2021 11:32,3/15/2021 11:33,IP Address,100,90,True,3/15/2021 11:33,R_2BtUk5myQdRfbdJ,anonymous,EN,1,1Password,,,,,,,Between 2 months to 1 year,"Yes, I'll spend one more minute for a USD $0.25 bonus.",I do not qualify because I do not have a desktop computer on which to perform the study tasks.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f16c958a7d37002947c3ace,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Linux; Android 9; LM-X420) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.185 Mobile Safari/537.36",,R_2BtUk5myQdRfbdJ,604f91775ce522555faac657,604fa81b0dea1840e0bb31d5,1667
3/15/2021 11:32,3/15/2021 11:33,IP Address,100,71,True,3/15/2021 11:33,R_BKDO7VVF0dp7JmN,anonymous,EN,1,1Password,,,,,,,Between 2 months to 1 year,"Yes, I'll spend one more minute for a USD $0.25 bonus.",I do not qualify because I do not have a desktop computer on which to perform the study tasks.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d9b7c35875e040012a27362,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",,R_BKDO7VVF0dp7JmN,604f91775ce522555faac657,604fa83791323b81b3a0725d,5679
3/15/2021 11:33,3/15/2021 11:33,IP Address,100,42,True,3/15/2021 11:33,R_2dTm6w8s8nMoB6t,anonymous,EN,1,The Password Manager Built into Google's Chrome Browser (Google Password Manager),,,,,Create a password myself and let my password manager save it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60103c590ae5c22f34993278,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",,R_2dTm6w8s8nMoB6t,604f91775ce522555faac657,604fa857efd0be2a2024c03d,11412
3/15/2021 11:32,3/15/2021 11:33,IP Address,100,95,True,3/15/2021 11:33,R_cZr136kFFNLywyR,anonymous,EN,1,I'm not using a password manager,,,"I am concerned that other people may access the computer, tablet, phone, or other device on which my passwords are saved.,I worry that if malicious software compromises my devices my passwords may be compromised.,I don't trust the companies that make the browser I use, or third party password managers, with my passwords.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60295fed4980dd896f073755,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",,R_cZr136kFFNLywyR,604f91775ce522555faac657,604fa7f851ce92e5f9ae1f63,761
3/15/2021 11:33,3/15/2021 11:33,IP Address,100,43,True,3/15/2021 11:33,R_2uP70yF3PMz4g2v,anonymous,EN,1,Another Browser's Built-In Password Manager (please type the name below),Google Chrome,,,,Allow my password manager to create a random password for me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f85bff420724407131f8aee,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",,R_2uP70yF3PMz4g2v,604f91775ce522555faac657,604fa85bb06b3f04c5289a5b,9959
3/15/2021 11:33,3/15/2021 11:33,IP Address,100,27,True,3/15/2021 11:33,R_2e5dsbuRrx5JgXk,anonymous,EN,1,Bitwarden (Free Edition),,,,,Create a password myself and let my password manager save it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d9fa9371da3ac0011d56df4,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",,R_2e5dsbuRrx5JgXk,604f91775ce522555faac657,604fa8666124de9aab5447d4,7979
